question_id,grounding_grounding_sam,grounding_grounding_sam_processed,grounding_grounding_sam_mean,grounding_qwen_vl,grounding_qwen_vl_processed,grounding_qwen_vl_mean,grounding_llama32_11b,grounding_llama32_11b_processed,grounding_llama32_11b_mean
97892000,"[0.4342213571071625, 0.4342213571071625, 0.4342213571071625, 0.4342213571071625, 0.4973755180835724, 0.542560338973999, 0.4342213571071625, 0.4342213571071625, 0.4423955976963043, 0.5296891927719116, 0.4342213571071625, 0.3059046268463135, 0.4342213571071625, 0.4342213571071625, 0.4342213571071625, 0.7178038358688354, 0.4342213571071625, 0.4342213571071625, 0.5839745998382568, 0.4342213571071625]","[0.4342213571071625, 0.4342213571071625, 0.4342213571071625, 0.4342213571071625, 0.4973755180835724, 0.542560338973999, 0.4342213571071625, 0.4342213571071625, 0.4423955976963043, 0.5296891927719116, 0.4342213571071625, 0.3059046268463135, 0.4342213571071625, 0.4342213571071625, 0.4342213571071625, 0.7178038358688354, 0.4342213571071625, 0.4342213571071625, 0.5839745998382568, 0.4342213571071625]",0.46322906762361526,"['Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'No<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'No<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes']",0.9,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",0.95
99081002,"[0.4499061405658722, 0.46092578768730164, 0.4499061405658722, 0.4499061405658722, 0.46092578768730164, 0.47350504994392395, 0.47350504994392395, 0.4499061405658722, 0.5445289015769958, 0.4984435737133026, 0.48843589425086975, 0.4499061405658722, 0.46092578768730164, 0.4499061405658722, 0.7058864235877991, 0.5652987360954285, 0.4499061405658722, 0.5848047733306885, 0.4499061405658722, 0.767863929271698]","[0.4499061405658722, 0.46092578768730164, 0.4499061405658722, 0.4499061405658722, 0.46092578768730164, 0.47350504994392395, 0.47350504994392395, 0.4499061405658722, 0.5445289015769958, 0.4984435737133026, 0.48843589425086975, 0.4499061405658722, 0.46092578768730164, 0.4499061405658722, 0.7058864235877991, 0.5652987360954285, 0.4499061405658722, 0.5848047733306885, 0.4499061405658722, 0.767863929271698]",0.5042149409651756,"['Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.05,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0
99177002,,,,"['Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0,"['No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>']","['no', 'no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.05
102400004,"[0.8749346137046814, 0.8942365646362305, 0.7377254366874695, 0.8482193946838379, 0.8312800526618958, 0.6158967614173889, 0.8122723698616028, 0.7633073925971985, 0.8840392827987671, 0.7631309032440186, 0.7139305472373962, 0.8503443598747253, 0.5890073180198669, 0.7744128704071045, 0.8912444114685059, 0.7937461733818054, 0.6946134567260742, 0.7536479830741882, 0.8294920325279236, 0.7924642562866211]","[0.8749346137046814, 0.8942365646362305, 0.7377254366874695, 0.8482193946838379, 0.8312800526618958, 0.6158967614173889, 0.8122723698616028, 0.7633073925971985, 0.8840392827987671, 0.7631309032440186, 0.7139305472373962, 0.8503443598747253, 0.5890073180198669, 0.7744128704071045, 0.8912444114685059, 0.7937461733818054, 0.6946134567260742, 0.7536479830741882, 0.8294920325279236, 0.7924642562866211]",0.7853973090648652,"['Not sure<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>']","['no', 'yes', 'no', 'yes', 'yes', 'no', 'yes', 'no', 'yes', 'no', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",0.7,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'no', 'yes', 'no', 'no', 'yes', 'yes', 'yes', 'no', 'yes', 'no']",0.7
104150001,"[0.33524200320243835, 0.42984816431999207, 0.42984816431999207, 0.42984816431999207, 0.3080861568450928, 0.42984816431999207, 0.42984816431999207, 0.42984816431999207, 0.42984816431999207, 0.42984816431999207, 0.428352952003479, 0.42984816431999207, 0.42984816431999207, 0.33524200320243835, 0.33524200320243835, 0.4421546757221222, 0.42984816431999207, 0.42984816431999207, 0.33415475487709045, 0.42984816431999207]","[0.33524200320243835, 0.42984816431999207, 0.42984816431999207, 0.42984816431999207, 0.3080861568450928, 0.42984816431999207, 0.42984816431999207, 0.42984816431999207, 0.42984816431999207, 0.42984816431999207, 0.428352952003479, 0.42984816431999207, 0.42984816431999207, 0.33524200320243835, 0.33524200320243835, 0.4421546757221222, 0.42984816431999207, 0.42984816431999207, 0.33415475487709045, 0.42984816431999207]",0.40532503426074984,"['Not sure<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Yes<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>']","['no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.05,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0
104221000,"[0.7752646803855896, 0.642432451248169, 0.780662477016449, 0.8503443598747253, 0.8738621473312378, 0.731442391872406, 0.8201815485954285, 0.6581978797912598, 0.7273949384689331, 0.596550703048706, 0.8467044830322266, 0.6623597741127014, 0.7214488983154297, 0.8575296401977539, 0.8606036305427551, 0.8489722013473511, 0.5944335460662842, 0.7732163667678833, 0.7732163667678833, 0.8521990180015564]","[0.7752646803855896, 0.642432451248169, 0.780662477016449, 0.8503443598747253, 0.8738621473312378, 0.731442391872406, 0.8201815485954285, 0.6581978797912598, 0.7273949384689331, 0.596550703048706, 0.8467044830322266, 0.6623597741127014, 0.7214488983154297, 0.8575296401977539, 0.8606036305427551, 0.8489722013473511, 0.5944335460662842, 0.7732163667678833, 0.7732163667678833, 0.8521990180015564]",0.7623508751392365,"['Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'yes', 'yes', 'no', 'yes', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.15,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'no', 'no', 'no', 'yes', 'yes', 'yes', 'yes', 'yes']",0.75
104345015,"[0.37284767627716064, 0.41786524653434753, 0.41786524653434753, 0.4969845414161682, 0.41786524653434753, 0.41786524653434753, 0.4008079767227173, 0.41786524653434753, 0.4740833044052124, 0.41786524653434753, 0.4740833044052124, 0.41786524653434753, 0.395542711019516, 0.41786524653434753, 0.44537878036499023, 0.38335269689559937, 0.3721628785133362, 0.3721628785133362, 0.4584396183490753, 0.4969845414161682]","[0.37284767627716064, 0.41786524653434753, 0.41786524653434753, 0.4969845414161682, 0.41786524653434753, 0.41786524653434753, 0.4008079767227173, 0.41786524653434753, 0.4740833044052124, 0.41786524653434753, 0.4740833044052124, 0.41786524653434753, 0.395542711019516, 0.41786524653434753, 0.44537878036499023, 0.38335269689559937, 0.3721628785133362, 0.3721628785133362, 0.4584396183490753, 0.4969845414161682]",0.42428764402866365,"['No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Yes<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>']","['no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'yes', 'yes', 'no', 'no', 'no', 'yes']",0.2,"['No<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes']",0.9
104453000,"[0.8818185925483704, 0.5344302654266357, 0.6670392155647278, 0.7721872329711914, 0.5631977915763855, 0.8860265612602234, 0.8101786971092224, 0.8641958832740784, 0.8785228729248047, 0.39501747488975525, 0.8852352499961853, 0.5528414845466614, 0.4521428048610687, 0.7859664559364319, 0.4854776859283447, 0.6751223802566528, 0.8914335370063782, 0.7297124266624451, 0.5360093116760254, 0.48670512437820435]","[0.8818185925483704, 0.5344302654266357, 0.6670392155647278, 0.7721872329711914, 0.5631977915763855, 0.8860265612602234, 0.8101786971092224, 0.8641958832740784, 0.8785228729248047, 0.39501747488975525, 0.8852352499961853, 0.5528414845466614, 0.4521428048610687, 0.7859664559364319, 0.4854776859283447, 0.6751223802566528, 0.8914335370063782, 0.7297124266624451, 0.5360093116760254, 0.48670512437820435]",0.6866630524396896,"['Yes<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>']","['yes', 'yes', 'no', 'no', 'yes', 'no', 'yes', 'yes', 'yes', 'no', 'no', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes']",0.65,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0
104603004,"[0.338733047246933, 0.5453159809112549, 0.5771378874778748, 0.338733047246933, 0.338733047246933, 0.4500572383403778, 0.338733047246933, 0.338733047246933, 0.338733047246933, 0.4368022084236145, 0.51514732837677, 0.5950219631195068, 0.3475371301174164, 0.4975147545337677, 0.4368022084236145, 0.4368022084236145, 0.338733047246933, 0.338733047246933, 0.5972555875778198, 0.5798763036727905]","[0.338733047246933, 0.5453159809112549, 0.5771378874778748, 0.338733047246933, 0.338733047246933, 0.4500572383403778, 0.338733047246933, 0.338733047246933, 0.338733047246933, 0.4368022084236145, 0.51514732837677, 0.5950219631195068, 0.3475371301174164, 0.4975147545337677, 0.4368022084236145, 0.4368022084236145, 0.338733047246933, 0.338733047246933, 0.5972555875778198, 0.5798763036727905]",0.4362567588686943,"['Not sure<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>']","['no', 'yes', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'no', 'yes', 'yes']",0.55,"['No<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'Yes<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'Yes<|eot_id|>', 'Yes<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>']","['no', 'yes', 'no', 'no', 'no', 'yes', 'no', 'no', 'yes', 'yes', 'yes', 'no', 'no', 'no', 'yes', 'yes', 'no', 'no', 'yes', 'no']",0.4
105011001,"[0.29320207238197327, 0.29320207238197327, 0.29320207238197327, 0.4953424036502838, 0.29320207238197327, 0.4596218466758728, 0.3479801416397095, 0.29320207238197327, 0.29320207238197327, 0.29320207238197327, 0.5956689715385437, 0.29320207238197327, 0.3967691659927368, 0.29320207238197327, 0.3967691659927368, 0.29320207238197327, 0.29320207238197327, 0.7144288420677185, 0.29320207238197327, 0.29320207238197327]","[0.29320207238197327, 0.29320207238197327, 0.29320207238197327, 0.4953424036502838, 0.29320207238197327, 0.4596218466758728, 0.3479801416397095, 0.29320207238197327, 0.29320207238197327, 0.29320207238197327, 0.5956689715385437, 0.29320207238197327, 0.3967691659927368, 0.29320207238197327, 0.3967691659927368, 0.29320207238197327, 0.29320207238197327, 0.7144288420677185, 0.29320207238197327, 0.29320207238197327]",0.3609103739261627,"['Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no', 'no', 'yes', 'no', 'yes', 'no', 'no', 'yes', 'no', 'no']",0.2,"['No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No.<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'Yes<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>']","['no', 'no', 'no', 'yes', 'no', 'yes', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'yes', 'yes', 'no', 'no', 'yes', 'no', 'no']",0.25
105264000,"[0.6912890076637268, 0.6912890076637268, 0.9076402187347412, 0.6621413826942444, 0.6912890076637268, 0.6912890076637268, 0.5176013708114624, 0.6818326711654663, 0.6408606171607971, 0.6912890076637268, 0.9076402187347412, 0.541893720626831, 0.37983837723731995, 0.6912890076637268, 0.6912890076637268, 0.6912890076637268, 0.6681228280067444, 0.6990490555763245, 0.8338664174079895, 0.6759784817695618]","[0.6912890076637268, 0.6912890076637268, 0.9076402187347412, 0.6621413826942444, 0.6912890076637268, 0.6912890076637268, 0.5176013708114624, 0.6818326711654663, 0.6408606171607971, 0.6912890076637268, 0.9076402187347412, 0.541893720626831, 0.37983837723731995, 0.6912890076637268, 0.6912890076637268, 0.6912890076637268, 0.6681228280067444, 0.6990490555763245, 0.8338664174079895, 0.6759784817695618]",0.6823388710618019,"['No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Yes<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>']","['no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.05,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0
105291004,"[0.49451470375061035, 0.31668615341186523, 0.42709800601005554, 0.3832949697971344, 0.5172356367111206, 0.6909762620925903, 0.6124835014343262, 0.5784481763839722, 0.3832949697971344, 0.36251771450042725, 0.47151222825050354, 0.5916053056716919, 0.7085151672363281, 0.7111300826072693, 0.31837916374206543, 0.541742205619812, 0.6818326711654663, 0.4611987769603729, 0.3633079528808594, 0.5169764757156372]","[0.49451470375061035, 0.31668615341186523, 0.42709800601005554, 0.3832949697971344, 0.5172356367111206, 0.6909762620925903, 0.6124835014343262, 0.5784481763839722, 0.3832949697971344, 0.36251771450042725, 0.47151222825050354, 0.5916053056716919, 0.7085151672363281, 0.7111300826072693, 0.31837916374206543, 0.541742205619812, 0.6818326711654663, 0.4611987769603729, 0.3633079528808594, 0.5169764757156372]",0.5066375061869621,"['No<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Yes<|im_end|>', 'No<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'Yes<|im_end|>', 'No<|im_end|>', 'Yes<|im_end|>', 'No<|im_end|>']","['no', 'yes', 'yes', 'yes', 'no', 'no', 'yes', 'no', 'yes', 'yes', 'no', 'no', 'no', 'no', 'no', 'no', 'yes', 'no', 'yes', 'no']",0.4,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",0.95
